Date,Open,High,Low,Close,Volume
9/15/2014 16:00:00,16988.76,17051.85,16951.38,17031.14,71737464
9/16/2014 16:00:00,17027.16,17167.05,16985.55,17131.97,73197440
9/17/2014 16:00:00,17131.01,17221.11,17089.01,17156.85,87805088
9/18/2014 16:00:00,17163.73,17275.37,17163.73,17265.99,85304064
9/19/2014 16:00:00,17267.21,17350.64,17257.46,17279.74,349622816
9/22/2014 16:00:00,17271.71,17277.88,17159.36,17172.68,74299120
9/23/2014 16:00:00,17165.91,17171.88,17055.87,17055.87,77090912
9/24/2014 16:00:00,17056.64,17226.6,17033.93,17210.06,80525168
9/25/2014 16:00:00,17204.86,17204.86,16945.8,16945.8,93516624
9/26/2014 16:00:00,16948.62,17148.15,16948.11,17113.15,74665752
9/29/2014 16:00:00,17107.69,17107.69,16934.43,17071.22,70220504
9/30/2014 16:00:00,17070.45,17145.1,17017.11,17042.9,102290744
10/1/2014 16:00:00,17040.46,17041.16,16776.13,16804.71,104236056
10/2/2014 16:00:00,16808.27,16857.25,16674.04,16801.05,75492752
10/3/2014 16:00:00,16802.2,17027.84,16802.2,17009.69,87939944
10/6/2014 16:00:00,17010.34,17099.39,16930.38,16991.91,65544728
10/7/2014 16:00:00,16988.25,16988.25,16715.79,16719.39,79418352
10/8/2014 16:00:00,16718.65,17006.91,16663.26,16994.22,106928712
10/9/2014 16:00:00,16989.37,16989.37,16649.04,16659.25,93214072
10/10/2014 16:00:00,16654.88,16757.6,16543.91,16544.1,136369008
10/13/2014 16:00:00,16535.43,16602.41,16310.47,16321.07,107830944
10/14/2014 16:00:00,16321.9,16463.67,16273.64,16315.19,110405312
10/15/2014 16:00:00,16313.3,16313.3,15855.12,16141.74,160384176
10/16/2014 16:00:00,16137.14,16211.12,15935.22,16117.24,131669808
10/17/2014 16:00:00,16118.39,16427.38,16118.39,16380.41,137912528
10/20/2014 16:00:00,16373.15,16401.63,16260.54,16399.67,94324584
10/21/2014 16:00:00,16406.03,16620.78,16405.77,16614.81,105114896
10/22/2014 16:00:00,16615.26,16653.89,16459.85,16461.32,92054032
10/23/2014 16:00:00,16468.07,16767.52,16468.07,16677.9,99423312
10/24/2014 16:00:00,16677.04,16811.71,16649.72,16805.41,90395208
10/27/2014 16:00:00,16796.1,16836.98,16729.83,16817.94,72581120
10/28/2014 16:00:00,16825.19,17006.45,16825.19,17005.75,83866384
10/29/2014 16:00:00,17005.07,17065.5,16895.38,16974.31,76447864
10/30/2014 16:00:00,16968.14,17223.96,16920.76,17195.42,80181872
10/31/2014 16:00:00,17208.78,17395.54,17208.78,17390.52,121608624
11/3/2014 16:00:00,17390.9,17410.65,17339.85,17366.24,80028408
11/4/2014 16:00:00,17368.81,17397.23,17278.36,17383.84,81388128
11/5/2014 16:00:00,17385.76,17486.59,17385.76,17484.53,76034992
11/6/2014 16:00:00,17491.66,17560.31,17440.35,17554.47,70669888
11/7/2014 16:00:00,17558.58,17575.33,17493.37,17573.93,82859136
11/10/2014 16:00:00,17568.98,17621.87,17547.51,17613.74,71431568
11/11/2014 16:00:00,17615.64,17638.21,17584.94,17614.9,52876604
11/12/2014 16:00:00,17604.75,17626.71,17536.17,17612.2,75975312
11/13/2014 16:00:00,17618.69,17705.48,17583.88,17652.79,80543384
11/14/2014 16:00:00,17653.11,17664.15,17613.2,17634.74,72848632
11/17/2014 16:00:00,17631.85,17675.07,17606.81,17647.75,70332160
11/18/2014 16:00:00,17643.09,17735.71,17642.03,17687.82,87416240
11/19/2014 16:00:00,17685.51,17712.26,17624.5,17685.73,73780344
11/20/2014 16:00:00,17677.32,17720.44,17603.89,17719,77743592
11/21/2014 16:00:00,17721.02,17894.83,17721.02,17810.06,140943824
11/24/2014 16:00:00,17812.63,17855.27,17793.19,17817.9,85505296
11/25/2014 16:00:00,17819.05,17854.73,17790.89,17814.94,88188472
11/26/2014 16:00:00,17812.25,17833.76,17791.16,17827.75,67447584
11/28/2014 16:00:00,17830.55,17893.42,17807.78,17828.24,80469200
12/1/2014 16:00:00,17827.27,17827.27,17726.55,17776.8,86391920
12/2/2014 16:00:00,17778.85,17897.05,17778.85,17879.55,81968400
12/3/2014 16:00:00,17880.9,17924.15,17855.59,17912.62,99400968
12/4/2014 16:00:00,17910.02,17937.96,17814.81,17900.1,76266768
12/5/2014 16:00:00,17903.05,17991.19,17903.05,17958.79,79105760
12/8/2014 16:00:00,17954.94,17960.56,17804.28,17852.48,88681136
12/9/2014 16:00:00,17847.37,17847.37,17629.57,17801.2,100401056
12/10/2014 16:00:00,17797.99,17797.99,17508.1,17533.15,115101944
12/11/2014 16:00:00,17534.3,17758.51,17534.3,17596.34,90104800
12/12/2014 16:00:00,17590.05,17590.05,17280.83,17280.83,121953792
12/15/2014 16:00:00,17285.74,17403.54,17115.28,17180.84,114050376
12/16/2014 16:00:00,17173.07,17427.44,17067.59,17068.87,116647056
12/17/2014 16:00:00,17069.16,17389.3,17069.16,17356.87,118220416
12/18/2014 16:00:00,17367.85,17778.4,17367.85,17778.15,123977104
12/19/2014 16:00:00,17778.02,17874.03,17746.55,17804.8,343694560
12/22/2014 16:00:00,17812.25,17962.78,17812.25,17959.44,98467320
12/23/2014 16:00:00,17971.51,18069.22,17970.16,18024.17,82885784
12/24/2014 16:00:00,18035.73,18086.24,18027.78,18030.21,42865704
12/26/2014 16:00:00,18038.3,18103.45,18038.3,18053.71,52566004
12/29/2014 16:00:00,18046.58,18073.04,18021.57,18038.23,53866600
12/30/2014 16:00:00,18035.02,18035.02,17959.7,17983.07,47485500
12/31/2014 16:00:00,17987.66,18043.22,17820.88,17823.07,82836192
1/2/2015 16:00:00,17823.07,17951.78,17731.3,17832.99,76273096
1/5/2015 16:00:00,17821.3,17821.3,17475.93,17501.65,116161258
1/6/2015 16:00:00,17504.18,17581.05,17262.37,17371.64,101870484
1/7/2015 16:00:00,17374.78,17597.08,17374.78,17584.52,91026606
1/8/2015 16:00:00,17591.97,17916.04,17591.97,17907.87,114888423
1/9/2015 16:00:00,17911.02,17915.32,17686.09,17737.37,93391882
1/12/2015 16:00:00,17742.05,17793.88,17571.58,17640.84,92497981
1/13/2015 16:00:00,17645.02,17923.01,17498.23,17613.68,99355008
1/14/2015 16:00:00,17609.06,17609.06,17264.9,17427.09,109180530
1/15/2015 16:00:00,17436.3,17517.41,17298.04,17320.71,94515451
1/16/2015 16:00:00,17320,17528.37,17243.55,17511.57,140475944
1/20/2015 16:00:00,17516.96,17588.7,17346.73,17515.23,119604468
1/21/2015 16:00:00,17509.96,17599.58,17396.04,17554.28,95530961
1/22/2015 16:00:00,17557.29,17840.89,17482.54,17813.98,111976264
1/23/2015 16:00:00,17812.5,17812.5,17667.53,17672.6,97113735
1/26/2015 16:00:00,17668.11,17696.36,17567.6,17678.7,87221764
1/27/2015 16:00:00,17638.53,17638.53,17288.31,17387.21,135937796
1/28/2015 16:00:00,17402.91,17484.41,17189,17191.37,115982628
1/29/2015 16:00:00,17195.29,17433.13,17136.3,17416.85,111691735
1/30/2015 16:00:00,17416.85,17419.9,17156.82,17164.95,168557036
2/2/2015 16:00:00,17169.99,17367.68,17037.76,17361.04,108085517
2/3/2015 16:00:00,17369.97,17670.76,17369.97,17666.4,112860131
2/4/2015 16:00:00,17664.99,17782.22,17603.21,17673.02,102555242
2/5/2015 16:00:00,17677.26,17889.58,17677.26,17884.88,79893893
2/6/2015 16:00:00,17881.54,17951.09,17764.4,17824.29,93610013
2/9/2015 16:00:00,17821.49,17821.49,17685.32,17729.21,81586325
2/10/2015 16:00:00,17736.15,17890.34,17729.24,17868.76,89933039
2/11/2015 16:00:00,17867.86,17897.21,17759.65,17862.14,89894419
2/12/2015 16:00:00,17862.14,17975.65,17862.14,17972.38,117155797
2/13/2015 16:00:00,17968.65,18037.41,17961.76,18019.35,85231610
2/17/2015 16:00:00,18019.8,18052.01,17951.41,18047.58,98760925
2/18/2015 16:00:00,18045.72,18048.7,17982.2,18029.85,75086561
2/19/2015 16:00:00,18028.67,18028.67,17924.6,17985.77,79131365
2/20/2015 16:00:00,17985.77,18144.29,17878.37,18140.44,111386366
2/23/2015 16:00:00,18140.76,18141.21,18054.84,18116.84,83669502
2/24/2015 16:00:00,18112.57,18231.09,18098.73,18209.19,79312890
2/25/2015 16:00:00,18208.67,18244.38,18182.76,18224.57,80483121
2/26/2015 16:00:00,18224.41,18239.43,18157.07,18214.42,81500575
2/27/2015 16:00:00,18213.26,18213.26,18132.38,18132.7,101113284
3/2/2015 16:00:00,18134.05,18288.63,18122.59,18288.63,89794101
3/3/2015 16:00:00,18281.95,18281.95,18136.88,18203.37,83832766
3/4/2015 16:00:00,18203.37,18203.37,18029.5,18096.9,80903784
3/5/2015 16:00:00,18096.9,18160.35,18087.65,18135.72,75841135
3/6/2015 16:00:00,18135.72,18135.72,17825.15,17856.78,113353084
3/9/2015 16:00:00,17856.56,18031.04,17856.56,17995.72,85824770
3/10/2015 16:00:00,17989.56,17989.56,17662.94,17662.94,120445454
3/11/2015 16:00:00,17662.94,17731.78,17627,17635.39,102121893
3/12/2015 16:00:00,17626.84,17900.1,17620.49,17895.22,111551998
3/13/2015 16:00:00,17889.05,17889.05,17629.89,17749.31,113628770
3/16/2015 16:00:00,17751.24,17988.5,17751.24,17977.42,101762339
3/17/2015 16:00:00,17972.22,17972.22,17785.79,17849.08,82560562
3/18/2015 16:00:00,17846.8,18097.12,17697.52,18076.19,130948396
3/19/2015 16:00:00,18072.58,18072.99,17934.24,17959.03,107824496
3/20/2015 16:00:00,17961.13,18197.29,17961.13,18127.65,334245155
3/23/2015 16:00:00,18136.73,18205.93,18116.04,18116.04,98029168
3/24/2015 16:00:00,18110.87,18149.24,18010.44,18011.14,87194431
3/25/2015 16:00:00,18012.61,18041.97,17718.54,17718.54,106593805
3/26/2015 16:00:00,17716.27,17759.51,17579.27,17678.23,117742017
3/27/2015 16:00:00,17673.63,17729.14,17630.49,17712.66,103221502
3/30/2015 16:00:00,17727.48,18008.64,17727.48,17976.31,104038691
3/31/2015 16:00:00,17965.37,17965.37,17773.02,17776.12,119467764
4/1/2015 16:00:00,17778.52,17778.52,17585.01,17698.18,103363835
4/2/2015 16:00:00,17699.52,17815.03,17673.49,17763.24,87371989
4/6/2015 16:00:00,17755.5,17941.79,17646.8,17880.85,100847517
4/7/2015 16:00:00,17884.32,17983.12,17871.21,17875.42,72145067
4/8/2015 16:00:00,17877.62,17976.2,17822.23,17902.51,76821076
4/9/2015 16:00:00,17897.7,17984.22,17823.1,17958.73,86735620
4/10/2015 16:00:00,17956.73,18066.76,17945.55,18057.65,116409885
4/13/2015 16:00:00,18052.32,18107.57,17974.81,17977.04,120086996
4/14/2015 16:00:00,17979.11,18075.6,17905.48,18036.7,82827538
4/15/2015 16:00:00,18045.71,18160.52,18045.71,18112.61,113613947
4/16/2015 16:00:00,18106.27,18169.26,18063.86,18105.77,89515996
4/17/2015 16:00:00,18102.56,18102.56,17748.53,17826.3,138864067
4/20/2015 16:00:00,17841.18,18092.22,17841.18,18034.93,103163433
4/21/2015 16:00:00,18034.23,18109.7,17929.63,17949.59,95175621
4/22/2015 16:00:00,17950.82,18056.02,17887.76,18038.27,91256311
4/23/2015 16:00:00,18031.9,18133.03,17966.77,18058.69,100244859
4/24/2015 16:00:00,18056.42,18108.87,18009.08,18080.14,119130755
4/27/2015 16:00:00,18097.89,18175.56,18024.66,18037.97,121110419
4/28/2015 16:00:00,18035.9,18119.65,17917.36,18110.14,124930994
4/29/2015 16:00:00,18093.69,18096.46,17953.69,18035.53,102076849
4/30/2015 16:00:00,18033.33,18033.33,17774.89,17840.52,129211446
5/1/2015 16:00:00,17859.27,18028.89,17859.27,18024.06,91702042
5/4/2015 16:00:00,18026.02,18133.76,18026.02,18070.4,86013132
5/5/2015 16:00:00,18062.53,18086.01,17905.71,17928.2,95336389
5/6/2015 16:00:00,17934.81,18019.75,17733.12,17841.98,100433863
5/7/2015 16:00:00,17840.25,17973.07,17796.94,17924.06,80924946
5/8/2015 16:00:00,17933.64,18205.23,17933.64,18191.11,94958321
5/11/2015 16:00:00,18187.78,18199.95,18089.11,18105.17,86054921
5/12/2015 16:00:00,18096.16,18119.18,17924.8,18068.23,89273563
5/13/2015 16:00:00,18070.37,18132.79,18039.2,18060.49,85179764
5/14/2015 16:00:00,18062.49,18255.21,18062.49,18252.24,91581834
5/15/2015 16:00:00,18251.97,18272.72,18215.07,18272.56,108216080
5/18/2015 16:00:00,18267.25,18325.54,18244.26,18298.88,79079455
5/19/2015 16:00:00,18300.48,18351.36,18261.35,18312.39,87200383
5/20/2015 16:00:00,18315.06,18350.13,18272.56,18285.4,80186213
5/21/2015 16:00:00,18285.87,18314.89,18249.9,18285.74,84266204
5/22/2015 16:00:00,18286.87,18286.87,18217.14,18232.02,78885066
5/26/2015 16:00:00,18229.75,18229.75,17990.02,18041.54,109441699
5/27/2015 16:00:00,18045.08,18190.35,18045.08,18162.99,96398205
5/28/2015 16:00:00,18154.14,18154.14,18066.4,18126.12,67514977
5/29/2015 16:00:00,18128.12,18128.12,17967.74,18010.68,139806458
6/1/2015 16:00:00,18017.82,18105.83,17982.06,18040.37,85643408
6/2/2015 16:00:00,18033.33,18091.87,17925.33,18011.94,77551677
6/3/2015 16:00:00,18018.42,18168.09,18010.42,18076.27,73118298
6/4/2015 16:00:00,18072.47,18087.15,17876.95,17905.58,93468665
6/5/2015 16:00:00,17905.38,17940.78,17822.9,17849.46,89139415
6/8/2015 16:00:00,17849.46,17852.35,17760.61,17766.55,86298280
6/9/2015 16:00:00,17766.95,17817.83,17714.97,17764.04,90552933
6/10/2015 16:00:00,17765.38,18045.14,17765.38,18000.4,96983811
6/11/2015 16:00:00,18001.27,18109.77,18001.27,18039.37,89486641
6/12/2015 16:00:00,18035.83,18035.83,17857.07,17898.84,83764868
6/15/2015 16:00:00,17890.76,17890.76,17698.42,17791.17,91922596
6/16/2015 16:00:00,17787.43,17919.62,17774.12,17904.48,77506445
6/17/2015 16:00:00,17909.58,17998,17839.65,17935.74,92407327
6/18/2015 16:00:00,17944.61,18174.73,17944.61,18115.84,94459485
6/19/2015 16:00:00,18116.24,18117.71,18010.58,18015.95,258302263
6/22/2015 16:00:00,18027.63,18181.67,18027.63,18119.78,77779655
6/23/2015 16:00:00,18121.78,18188.81,18108.1,18144.07,75971866
6/24/2015 16:00:00,18139.1,18139.1,17966.07,17966.07,104979517
6/25/2015 16:00:00,17977.11,18036.1,17890.36,17890.36,78993189
6/26/2015 16:00:00,17892.03,18013.15,17892.03,17946.68,158115783
6/29/2015 16:00:00,17936.74,17936.74,17590.55,17596.35,116337391
6/30/2015 16:00:00,17599.96,17714.66,17576.5,17619.51,126464435
7/1/2015 16:00:00,17638.12,17801.83,17638.12,17757.91,87006636
7/2/2015 16:00:00,17763.32,17825.49,17687.52,17730.11,83099424
7/6/2015 16:00:00,17728.08,17734.36,17564.36,17683.58,90130260
7/7/2015 16:00:00,17684.92,17793.45,17465.68,17776.91,105838256
7/8/2015 16:00:00,17759.01,17759.01,17496.22,17515.42,69825587
7/9/2015 16:00:00,17530.38,17764.85,17530.38,17548.62,100524068
7/10/2015 16:00:00,17561.12,17797.49,17561.12,17760.41,85798190
7/13/2015 16:00:00,17787.27,17987.57,17787.27,17977.68,86381639
7/14/2015 16:00:00,17974.61,18072.82,17956.17,18053.58,76744768
7/15/2015 16:00:00,18053.38,18090.39,18010.15,18050.17,80455694
7/16/2015 16:00:00,18078.16,18131.61,18065.33,18120.25,85029365
7/17/2015 16:00:00,18117.58,18121.12,18032.06,18086.45,106512740
7/20/2015 16:00:00,18085.91,18137.12,18064.5,18100.41,75056744
7/21/2015 16:00:00,18096.67,18096.67,17868.34,17919.29,100172053
7/22/2015 16:00:00,17918.35,17919.35,17807.41,17851.04,112374843
7/23/2015 16:00:00,17853.78,17860.95,17705.03,17731.92,88602277
7/24/2015 16:00:00,17731.05,17756.54,17553.73,17568.53,103471357
7/27/2015 16:00:00,17561.78,17561.78,17399.17,17440.59,117864365
7/28/2015 16:00:00,17449.81,17650.07,17449.81,17630.27,103451096
7/29/2015 16:00:00,17631.4,17776.78,17629.2,17751.39,93143692
7/30/2015 16:00:00,17743.24,17761.25,17640.85,17745.98,76646141
7/31/2015 16:00:00,17755.87,17783.59,17671.59,17689.86,106116132
8/3/2015 16:00:00,17696.74,17704.76,17496.61,17598.2,87880002
8/4/2015 16:00:00,17596.93,17635.78,17505.5,17550.69,99063734
8/5/2015 16:00:00,17555.24,17661.37,17492.9,17540.47,102446946
8/6/2015 16:00:00,17542.61,17572.04,17362.86,17419.75,96168008
8/7/2015 16:00:00,17414.94,17414.94,17279.08,17373.38,81801228
8/10/2015 16:00:00,17375.18,17629.13,17375.18,17615.17,92426375
8/11/2015 16:00:00,17593.59,17593.59,17352.63,17402.84,103011382
8/12/2015 16:00:00,17382.93,17423.9,17125.81,17402.51,120399972
8/13/2015 16:00:00,17401.64,17481.78,17341.34,17408.25,88548268
8/14/2015 16:00:00,17410.12,17492.9,17394.06,17477.4,82118120
8/17/2015 16:00:00,17472.66,17551.4,17341.72,17545.18,73377570
8/18/2015 16:00:00,17537.3,17568.4,17486.42,17511.34,79897088
8/19/2015 16:00:00,17508.74,17517.19,17282.42,17348.73,104717299
8/20/2015 16:00:00,17345.32,17345.32,16990.69,16990.69,128534950
8/21/2015 16:00:00,16990.69,16990.69,16459.55,16459.75,225172151
8/24/2015 16:00:00,16459.75,16459.75,15370.33,15871.35,293917010
8/25/2015 16:00:00,15882.27,16312.94,15651.24,15666.44,213216133
8/26/2015 16:00:00,15676.26,16303.75,15676.26,16285.51,208424513
8/27/2015 16:00:00,16285.51,16666.69,16285.51,16654.77,171979851
8/28/2015 16:00:00,16649.42,16669.97,16535.18,16643.01,131789104
8/31/2015 16:00:00,16632.02,16632.02,16444.05,16528.03,141435175
9/1/2015 16:00:00,16528.03,16528.03,15979.95,16058.35,171388222
9/2/2015 16:00:00,16058.35,16352.58,16058.35,16351.38,133482703
9/3/2015 16:00:00,16364.34,16550.07,16317.31,16374.76,109729970
9/4/2015 16:00:00,16371.76,16371.76,16026.61,16102.38,127266385
9/8/2015 16:00:00,16109.93,16503.41,16109.93,16492.68,123870832
9/9/2015 16:00:00,16505.04,16664.65,16220.1,16253.57,118787759
9/10/2015 16:00:00,16252.57,16441.94,16212.08,16330.4,122691281
9/11/2015 16:00:00,16330.4,16434.76,16244.65,16433.09,104630125
9/14/2015 16:00:00,16450.86,16450.86,16330.87,16370.96,92662418
9/15/2015 16:00:00,16382.58,16644.11,16382.58,16599.85,93051069
9/16/2015 16:00:00,16599.51,16755.98,16593.9,16739.95,99623148
9/17/2015 16:00:00,16738.08,16933.43,16639.93,16674.74,129602027
9/18/2015 16:00:00,16674.74,16674.74,16343.76,16384.58,341706081
9/21/2015 16:00:00,16406.1,16578.6,16391.88,16510.19,90728488
9/22/2015 16:00:00,16477.45,16477.45,16221.73,16330.47,119009737
9/23/2015 16:00:00,16332.81,16355.29,16211.98,16279.89,86032198
9/24/2015 16:00:00,16257.11,16257.11,16016.36,16201.32,122217667
9/25/2015 16:00:00,16205.07,16465.23,16205.07,16314.67,130786703
9/28/2015 16:00:00,16313.26,16313.26,15981.85,16001.89,139927738
9/29/2015 16:00:00,16001.76,16118.89,15942.37,16049.13,121158086
9/30/2015 16:00:00,16057.08,16297.6,16057.08,16284.7,145744847
10/1/2015 16:00:00,16278.62,16348.87,16073.82,16272.01,111416980
10/2/2015 16:00:00,16258.25,16472.77,16013.66,16472.37,136887938
10/5/2015 16:00:00,16502.1,16798.37,16502.1,16776.43,127657415
10/6/2015 16:00:00,16774.02,16865.09,16746.03,16790.19,120007237
10/7/2015 16:00:00,16805.42,16963.3,16765,16912.29,115692238
10/8/2015 16:00:00,16904.17,17081.28,16859.34,17050.75,100733682
10/9/2015 16:00:00,17054.69,17110.88,17027.23,17084.49,103732049
10/12/2015 16:00:00,17082.29,17139.21,17064.58,17131.86,72501083
10/13/2015 16:00:00,17113.55,17172.81,17034.45,17081.89,99396774
10/14/2015 16:00:00,17079.08,17111.38,16887.67,16924.75,120111006
10/15/2015 16:00:00,16944.86,17144.42,16933.57,17141.75,122955823
10/16/2015 16:00:00,17141.75,17220.02,17107.35,17215.97,145876766
10/19/2015 16:00:00,17209.43,17235.95,17129.19,17230.54,118433685
10/20/2015 16:00:00,17228.47,17264.88,17147.99,17217.11,106670969
10/21/2015 16:00:00,17225.93,17314.99,17153.13,17168.61,107101987
10/22/2015 16:00:00,17180.88,17505.18,17180.88,17489.16,152420603
10/23/2015 16:00:00,17525.11,17679.37,17525.11,17646.7,158086647
10/26/2015 16:00:00,17649.57,17660.7,17602.51,17623.05,116658091
10/27/2015 16:00:00,17608.89,17635.18,17540.57,17581.43,115182837
10/28/2015 16:00:00,17586.69,17779.95,17556.71,17779.52,115625818
10/29/2015 16:00:00,17771.5,17786,17684.72,17755.8,90301305
10/30/2015 16:00:00,17756.6,17799.96,17662.87,17663.54,149246272
11/2/2015 16:00:00,17672.62,17845.9,17655.02,17828.76,100841495
11/3/2015 16:00:00,17819.74,17977.85,17796.02,17918.15,92285187
11/4/2015 16:00:00,17929.58,17964.12,17828.83,17867.58,99893534
11/5/2015 16:00:00,17871.25,17929.51,17779.19,17863.43,98908878
11/6/2015 16:00:00,17855.22,17912.04,17768.6,17910.33,107451638
11/9/2015 16:00:00,17900.78,17900.78,17667.78,17730.48,121206957
11/10/2015 16:00:00,17724.13,17768.66,17657.72,17758.21,108643007
11/11/2015 16:00:00,17769.5,17807.18,17696.91,17702.22,95226877
11/12/2015 16:00:00,17691.93,17691.93,17443.5,17448.07,113658889
11/13/2015 16:00:00,17439.25,17439.25,17238.89,17245.24,134640975
11/16/2015 16:00:00,17229.94,17483.01,17210.43,17483.01,137592238
11/17/2015 16:00:00,17486.99,17599.33,17451.41,17489.5,167191792
11/18/2015 16:00:00,17485.49,17752.16,17485.49,17737.16,106811910
11/19/2015 16:00:00,17739.83,17772.97,17681.98,17732.75,114633088
11/20/2015 16:00:00,17732.75,17914.34,17732.75,17823.81,153141893
11/23/2015 16:00:00,17823.61,17868.18,17751.53,17792.68,134675392
11/24/2015 16:00:00,17770.9,17862.6,17683.51,17812.19,127172415
11/25/2015 16:00:00,17820.81,17854.92,17801.83,17813.39,82538987
11/27/2015 16:00:00,17806.04,17830.36,17749.32,17798.49,46819238
11/30/2015 16:00:00,17802.84,17837.24,17719.79,17719.92,155559407
12/1/2015 16:00:00,17719.72,17895.5,17719.72,17888.35,103876989
12/2/2015 16:00:00,17883.14,17901.58,17708.2,17729.68,102859521
12/3/2015 16:00:00,17741.57,17780.59,17425.56,17477.67,126987360
12/4/2015 16:00:00,17482.68,17866.47,17482.68,17847.63,137645845
12/7/2015 16:00:00,17845.49,17845.49,17639.25,17730.51,99671244
12/8/2015 16:00:00,17703.99,17703.99,17485.39,17568,113716403
12/9/2015 16:00:00,17558.18,17767.69,17403.51,17492.3,122016906
12/10/2015 16:00:00,17493.17,17697.74,17474.66,17574.75,107308171
12/11/2015 16:00:00,17574.75,17574.75,17230.5,17265.21,134509835
12/14/2015 16:00:00,17277.11,17378.02,17138.47,17368.5,142538435
12/15/2015 16:00:00,17374.78,17627.63,17341.18,17524.91,123427211
12/16/2015 16:00:00,17530.85,17784.36,17483.68,17749.09,123788403
12/17/2015 16:00:00,17756.54,17796.76,17493.5,17495.84,115776333
12/18/2015 16:00:00,17495.04,17496.58,17124.31,17128.55,344564786
12/21/2015 16:00:00,17154.94,17272.36,17116.73,17251.62,114909075
12/22/2015 16:00:00,17253.55,17451.11,17242.86,17417.27,91571681
12/23/2015 16:00:00,17427.63,17607.92,17427.63,17602.61,92819617
12/24/2015 16:00:00,17593.26,17606.34,17543.95,17552.17,40346493
12/28/2015 16:00:00,17535.66,17536.9,17437.34,17528.27,59765861
12/29/2015 16:00:00,17547.37,17750.02,17547.37,17720.98,69856581
12/30/2015 16:00:00,17711.94,17714.13,17588.87,17603.87,59761009
12/31/2015 16:00:00,17590.66,17590.66,17421.16,17425.03,93694493
1/4/2016 16:00:00,17405.48,17405.48,16957.63,17148.94,148055465
1/5/2016 16:00:00,17147.5,17195.84,17038.61,17158.66,105746626
1/6/2016 16:00:00,17154.83,17154.83,16817.62,16906.51,120252177
1/7/2016 16:00:00,16888.36,16888.36,16463.63,16514.1,176242757
1/8/2016 16:00:00,16519.17,16651.89,16314.57,16346.45,141847911
1/11/2016 16:00:00,16358.71,16461.85,16232.03,16398.57,127794607
1/12/2016 16:00:00,16419.11,16591.35,16322.07,16516.22,117479864
1/13/2016 16:00:00,16526.63,16593.51,16123.2,16151.41,153525112
1/14/2016 16:00:00,16159.01,16482.05,16075.12,16379.05,158825189
1/15/2016 16:00:00,16354.33,16354.33,15842.11,15988.08,239214993
1/19/2016 16:00:00,16009.45,16171.96,15900.25,16016.02,144362058
1/20/2016 16:00:00,15989.45,15989.45,15450.56,15766.74,191867641
1/21/2016 16:00:00,15768.87,16038.59,15704.66,15882.68,145135421
1/22/2016 16:00:00,15921.1,16136.79,15921.1,16093.51,145854861
1/25/2016 16:00:00,16086.46,16086.46,15880.15,15885.22,123247954
1/26/2016 16:00:00,15893.16,16185.79,15893.16,16167.23,118211872
1/27/2016 16:00:00,16168.74,16235.03,15878.3,15944.46,138347404
1/28/2016 16:00:00,15960.28,16102.14,15863.72,16069.64,130122469
1/29/2016 16:00:00,16090.26,16466.3,16090.26,16466.3,217940374
2/1/2016 16:00:00,16453.63,16510.98,16299.47,16449.18,114454086
2/2/2016 16:00:00,16420.21,16420.21,16108.44,16153.54,126211454
2/3/2016 16:00:00,16186.2,16381.69,15960.45,16336.66,141866113
2/4/2016 16:00:00,16329.67,16485.84,16266.16,16416.58,131489498
2/5/2016 16:00:00,16417.95,16423.63,16129.81,16204.97,139012378
2/8/2016 16:00:00,16147.51,16147.51,15803.55,16027.05,165875013
2/9/2016 16:00:00,16005.41,16136.62,15881.11,16014.38,127739705
2/10/2016 16:00:00,16035.61,16201.89,15899.91,15914.74,122288310
2/11/2016 16:00:00,15897.82,15897.82,15503.01,15660.18,172067614
2/12/2016 16:00:00,15691.62,15974.04,15691.62,15973.84,132550833
2/16/2016 16:00:00,16012.39,16196.41,16012.39,16196.41,142030809
2/17/2016 16:00:00,16217.98,16486.12,16217.98,16453.83,124084889
2/18/2016 16:00:00,16483.76,16511.84,16390.43,16413.43,104951345
2/19/2016 16:00:00,16410.96,16410.96,16278,16391.99,134344283
2/22/2016 16:00:00,16417.13,16664.24,16417.13,16620.66,102238512
2/23/2016 16:00:00,16610.39,16610.39,16403.53,16431.78,98167260
2/24/2016 16:00:00,16418.84,16507.39,16165.86,16484.99,93621463
2/25/2016 16:00:00,16504.38,16697.98,16458.42,16697.29,94121294
2/26/2016 16:00:00,16712.7,16795.98,16623.91,16639.97,98482657
2/29/2016 16:00:00,16634.15,16726.12,16510.4,16516.5,126217631
3/1/2016 16:00:00,16545.67,16865.56,16545.67,16865.08,105053616
3/2/2016 16:00:00,16851.17,16900.17,16766.32,16899.32,104470676
3/3/2016 16:00:00,16896.17,16944.31,16820.73,16943.9,91113445
3/4/2016 16:00:00,16945,17062.38,16898.84,17006.77,106910058
3/7/2016 16:00:00,16991.29,17099.25,16940.48,17073.95,100291898
3/8/2016 16:00:00,17050.67,17072.79,16921.51,16964.1,108381315
3/9/2016 16:00:00,16969.17,17048.5,16947.94,17000.36,116694387
3/10/2016 16:00:00,17006.05,17130.11,16821.86,16995.13,117568059
3/11/2016 16:00:00,17014.99,17220.09,17014.99,17213.31,123430760
3/14/2016 16:00:00,17207.49,17275.07,17161.16,17229.13,96347623
3/15/2016 16:00:00,17217.15,17251.7,17120.35,17251.53,92828503
